onset	duration	trial_type	value	sample	trial_order	focus_order	EEG_trigger
1211.79172	171.13464583333334	Stimulus/S  4	4	30294793	1	0	1
1382.82836	171.13464583333334	Stimulus/S  2	2	34570709	1	0	1
1383.26772	171.13464583333334	Stimulus/S  1	1	34581693	3	0	1
1383.28772	171.13464583333334	Stimulus/S  4	4	34582193	3	0	1
1383.30772	171.13464583333334	Stimulus/S  8	8	34582693	3	0	1
1383.32772	171.13464583333334	Stimulus/S  8	8	34583193	3	0	1
1383.34772	171.13464583333334	Stimulus/S  4	4	34583693	3	0	1
1554.38436	171.13464583333334	Stimulus/S  2	2	38859609	3	0	1
1554.83372	171.13464583333334	Stimulus/S  1	1	38870843	3	0	1
1554.85372	171.13464583333334	Stimulus/S  4	4	38871343	3	0	1
1554.87372	171.13464583333334	Stimulus/S  8	8	38871843	3	0	1
1554.89372	171.13464583333334	Stimulus/S  8	8	38872343	3	0	1
1554.91372	171.13464583333334	Stimulus/S  4	4	38872843	3	0	1
1725.95036	171.13464583333334	Stimulus/S  2	2	43148759	3	0	1
1726.37972	171.13464583333334	Stimulus/S  1	1	43159493	3	0	1
1726.39972	171.13464583333334	Stimulus/S  4	4	43159993	3	0	1
1726.41972	171.13464583333334	Stimulus/S  8	8	43160493	3	0	1
1726.43972	171.13464583333334	Stimulus/S  8	8	43160993	3	0	1
1726.45972	171.13464583333334	Stimulus/S  4	4	43161493	3	0	1
1897.49636	171.13464583333334	Stimulus/S  2	2	47437409	3	0	1
1897.93568	171.13464583333334	Stimulus/S  1	1	47448392	3	0	1
1897.95568	171.13464583333334	Stimulus/S  4	4	47448892	3	0	1
1897.97572	171.13464583333334	Stimulus/S  8	8	47449393	3	0	1
1897.99572	171.13464583333334	Stimulus/S  8	8	47449893	3	0	1
1898.01572	171.13464583333334	Stimulus/S  4	4	47450393	3	0	1
2069.05232	171.13464583333334	Stimulus/S  2	2	51726308	3	0	1
2069.47968	171.13464583333334	Stimulus/S  1	1	51736992	2	0	1
2069.49968	171.13464583333334	Stimulus/S  4	4	51737492	2	0	1
2069.51968	171.13464583333334	Stimulus/S  8	8	51737992	2	0	1
2069.53968	171.13464583333334	Stimulus/S  4	4	51738492	2	0	1
2069.55968	171.13464583333334	Stimulus/S  4	4	51738992	2	0	1
2240.59632	171.13464583333334	Stimulus/S  2	2	56014908	2	0	1
2241.04768	171.13464583333334	Stimulus/S  1	1	56026192	2	0	1
2241.06768	171.13464583333334	Stimulus/S  4	4	56026692	2	0	1
2241.08768	171.13464583333334	Stimulus/S  8	8	56027192	2	0	1
2241.10768	171.13464583333334	Stimulus/S  4	4	56027692	2	0	1
2241.12768	171.13464583333334	Stimulus/S  4	4	56028192	2	0	1
2412.16432	171.13464583333334	Stimulus/S  2	2	60304108	2	0	1
2412.59968	171.13464583333334	Stimulus/S  1	1	60314992	2	0	1
2412.61968	171.13464583333334	Stimulus/S  4	4	60315492	2	0	1
2412.63968	171.13464583333334	Stimulus/S  8	8	60315992	2	0	1
2412.65968	171.13464583333334	Stimulus/S  4	4	60316492	2	0	1
2412.67968	171.13464583333334	Stimulus/S  4	4	60316992	2	0	1
2583.71628	171.13464583333334	Stimulus/S  2	2	64592907	2	0	1
2584.17364	171.13464583333334	Stimulus/S  1	1	64604341	2	0	1
2584.19364	171.13464583333334	Stimulus/S  4	4	64604841	2	0	1
2584.21364	171.13464583333334	Stimulus/S  8	8	64605341	2	0	1
2584.23364	171.13464583333334	Stimulus/S  4	4	64605841	2	0	1
2584.25364	171.13464583333334	Stimulus/S  4	4	64606341	2	0	1
2755.29028	171.13464583333334	Stimulus/S  2	2	68882257	2	0	1
2755.72764	171.13464583333334	Stimulus/S  1	1	68893191	4	1	1
2755.74764	171.13464583333334	Stimulus/S  8	8	68893691	4	1	1
2755.76764	171.13464583333334	Stimulus/S  4	4	68894191	4	1	1
2755.78764	171.13464583333334	Stimulus/S  4	4	68894691	4	1	1
2755.80764	171.13464583333334	Stimulus/S  8	8	68895191	4	1	1
2926.84424	171.13464583333334	Stimulus/S  2	2	73171106	4	1	1
2927.2856	171.13464583333334	Stimulus/S  1	1	73182140	4	1	1
2927.3056	171.13464583333334	Stimulus/S  8	8	73182640	4	1	1
2927.3256	171.13464583333334	Stimulus/S  4	4	73183140	4	1	1
2927.3456	171.13464583333334	Stimulus/S  4	4	73183640	4	1	1
2927.3656	171.13464583333334	Stimulus/S  8	8	73184140	4	1	1
3098.40224	171.13464583333334	Stimulus/S  2	2	77460056	4	1	1
3098.8396	171.13464583333334	Stimulus/S  1	1	77470990	4	1	1
3098.8596	171.13464583333334	Stimulus/S  8	8	77471490	4	1	1
3098.8796	171.13464583333334	Stimulus/S  4	4	77471990	4	1	1
3098.8996	171.13464583333334	Stimulus/S  4	4	77472490	4	1	1
3098.9196	171.13464583333334	Stimulus/S  8	8	77472990	4	1	1
3269.9562	171.13464583333334	Stimulus/S  2	2	81748905	4	1	1
3270.41556	171.13464583333334	Stimulus/S  1	1	81760389	4	1	1
3270.43556	171.13464583333334	Stimulus/S  8	8	81760889	4	1	1
3270.45556	171.13464583333334	Stimulus/S  4	4	81761389	4	1	1
3270.47556	171.13464583333334	Stimulus/S  4	4	81761889	4	1	1
3270.49556	171.13464583333334	Stimulus/S  8	8	81762389	4	1	1
3441.53216	171.13464583333334	Stimulus/S  2	2	86038304	4	1	1
3441.96352	171.13464583333334	Stimulus/S  1	1	86049088	2	1	1
3441.98352	171.13464583333334	Stimulus/S  4	4	86049588	2	1	1
3442.00352	171.13464583333334	Stimulus/S  8	8	86050088	2	1	1
3442.02352	171.13464583333334	Stimulus/S  4	4	86050588	2	1	1
3442.04352	171.13464583333334	Stimulus/S  8	8	86051088	2	1	1
3613.08016	171.13464583333334	Stimulus/S  2	2	90327004	2	1	1
3613.52152	171.13464583333334	Stimulus/S  1	1	90338038	2	1	1
3613.54152	171.13464583333334	Stimulus/S  4	4	90338538	2	1	1
3613.56152	171.13464583333334	Stimulus/S  8	8	90339038	2	1	1
3613.58152	171.13464583333334	Stimulus/S  4	4	90339538	2	1	1
3613.60152	171.13464583333334	Stimulus/S  8	8	90340038	2	1	1
3784.63812	171.13464583333334	Stimulus/S  2	2	94615953	2	1	1
3785.06148	171.13464583333334	Stimulus/S  1	1	94626537	2	1	1
3785.08148	171.13464583333334	Stimulus/S  4	4	94627037	2	1	1
3785.10148	171.13464583333334	Stimulus/S  8	8	94627537	2	1	1
3785.12148	171.13464583333334	Stimulus/S  4	4	94628037	2	1	1
3785.14148	171.13464583333334	Stimulus/S  8	8	94628537	2	1	1
3956.17808	171.13464583333334	Stimulus/S  2	2	98904452	2	1	1
3956.62144	171.13464583333334	Stimulus/S  1	1	98915536	2	1	1
3956.64144	171.13464583333334	Stimulus/S  4	4	98916036	2	1	1
3956.66144	171.13464583333334	Stimulus/S  8	8	98916536	2	1	1
3956.68144	171.13464583333334	Stimulus/S  4	4	98917036	2	1	1
3956.70144	171.13464583333334	Stimulus/S  8	8	98917536	2	1	1
4127.73808	171.13464583333334	Stimulus/S  2	2	103193452	2	1	1
4128.17744	171.13464583333334	Stimulus/S  1	1	103204436	1	1	1
4128.19744	171.13464583333334	Stimulus/S  4	4	103204936	1	1	1
4128.21744	171.13464583333334	Stimulus/S  4	4	103205436	1	1	1
4128.23744	171.13464583333334	Stimulus/S  8	8	103205936	1	1	1
4128.25744	171.13464583333334	Stimulus/S  8	8	103206436	1	1	1
4299.29404	171.13464583333334	Stimulus/S  2	2	107482351	1	1	1
4299.7414	171.13464583333334	Stimulus/S  1	1	107493535	1	1	1
4299.7614	171.13464583333334	Stimulus/S  4	4	107494035	1	1	1
4299.7814	171.13464583333334	Stimulus/S  4	4	107494535	1	1	1
4299.8014	171.13464583333334	Stimulus/S  8	8	107495035	1	1	1
4299.8214	171.13464583333334	Stimulus/S  8	8	107495535	1	1	1
4470.858	171.13464583333334	Stimulus/S  2	2	111771450	1	1	1
4471.28936	171.13464583333334	Stimulus/S  1	1	111782234	1	1	1
4471.30936	171.13464583333334	Stimulus/S  4	4	111782734	1	1	1
4471.32936	171.13464583333334	Stimulus/S  4	4	111783234	1	1	1
4471.34936	171.13464583333334	Stimulus/S  8	8	111783734	1	1	1
4471.36936	171.13464583333334	Stimulus/S  8	8	111784234	1	1	1
4642.40596	171.13464583333334	Stimulus/S  2	2	116060149	1	1	1
4642.85532	171.13464583333334	Stimulus/S  1	1	116071383	1	1	1
4642.87532	171.13464583333334	Stimulus/S  4	4	116071883	1	1	1
4642.89532	171.13464583333334	Stimulus/S  4	4	116072383	1	1	1
4642.91532	171.13464583333334	Stimulus/S  8	8	116072883	1	1	1
4642.93532	171.13464583333334	Stimulus/S  8	8	116073383	1	1	1
4813.97196	171.13464583333334	Stimulus/S  2	2	120349299	1	1	1
4814.41528	171.13464583333334	Stimulus/S  1	1	120360382	3	1	1
4814.43532	171.13464583333334	Stimulus/S  4	4	120360883	3	1	1
4814.45532	171.13464583333334	Stimulus/S  8	8	120361383	3	1	1
4814.47532	171.13464583333334	Stimulus/S  8	8	120361883	3	1	1
4814.49532	171.13464583333334	Stimulus/S  8	8	120362383	3	1	1
4985.53192	171.13464583333334	Stimulus/S  2	2	124638298	3	1	1
4985.98728	171.13464583333334	Stimulus/S  1	1	124649682	3	1	1
4986.00728	171.13464583333334	Stimulus/S  4	4	124650182	3	1	1
4986.02728	171.13464583333334	Stimulus/S  8	8	124650682	3	1	1
4986.04728	171.13464583333334	Stimulus/S  8	8	124651182	3	1	1
4986.06728	171.13464583333334	Stimulus/S  8	8	124651682	3	1	1
5157.10388	171.13464583333334	Stimulus/S  2	2	128927597	3	1	1
5157.54524	171.13464583333334	Stimulus/S  1	1	128938631	3	1	1
5157.56524	171.13464583333334	Stimulus/S  4	4	128939131	3	1	1
5157.58524	171.13464583333334	Stimulus/S  8	8	128939631	3	1	1
5157.60524	171.13464583333334	Stimulus/S  8	8	128940131	3	1	1
5157.62524	171.13464583333334	Stimulus/S  8	8	128940631	3	1	1
5328.66184	171.13464583333334	Stimulus/S  2	2	133216546	3	1	1
5329.1032	171.13464583333334	Stimulus/S  1	1	133227580	3	1	1
5329.1232	171.13464583333334	Stimulus/S  4	4	133228080	3	1	1
5329.1432	171.13464583333334	Stimulus/S  8	8	133228580	3	1	1
5329.1632	171.13464583333334	Stimulus/S  8	8	133229080	3	1	1
5329.1832	171.13464583333334	Stimulus/S  8	8	133229580	3	1	1
5500.2198	171.13464583333334	Stimulus/S  2	2	137505495	3	1	1
