onset	duration	trial_type	value	sample	trial_order	focus_order	EEG_trigger
1211.47224	171.13464583333334	Stimulus/S  1	1	30286806	4	1	1
1211.49224	171.13464583333334	Stimulus/S  8	8	30287306	4	1	1
1211.51224	171.13464583333334	Stimulus/S  4	4	30287806	4	1	1
1211.53224	171.13464583333334	Stimulus/S  4	4	30288306	4	1	1
1211.55224	171.13464583333334	Stimulus/S  8	8	30288806	4	1	1
1382.58892	171.13464583333334	Stimulus/S  2	2	34564723	4	1	1
1383.04428	171.13464583333334	Stimulus/S  1	1	34576107	1	1	1
1383.06428	171.13464583333334	Stimulus/S  4	4	34576607	1	1	1
1383.08428	171.13464583333334	Stimulus/S  4	4	34577107	1	1	1
1383.10428	171.13464583333334	Stimulus/S  8	8	34577607	1	1	1
1383.12428	171.13464583333334	Stimulus/S  8	8	34578107	1	1	1
1554.16296	171.13464583333334	Stimulus/S  2	2	38854074	1	1	1
1554.61432	171.13464583333334	Stimulus/S  1	1	38865358	1	1	1
1554.63432	171.13464583333334	Stimulus/S  4	4	38865858	1	1	1
1554.65432	171.13464583333334	Stimulus/S  4	4	38866358	1	1	1
1554.67432	171.13464583333334	Stimulus/S  8	8	38866858	1	1	1
1554.69432	171.13464583333334	Stimulus/S  8	8	38867358	1	1	1
1725.73096	171.13464583333334	Stimulus/S  2	2	43143274	1	1	1
1726.20432	171.13464583333334	Stimulus/S  1	1	43155108	1	1	1
1726.22432	171.13464583333334	Stimulus/S  4	4	43155608	1	1	1
1726.24432	171.13464583333334	Stimulus/S  4	4	43156108	1	1	1
1726.26432	171.13464583333334	Stimulus/S  8	8	43156608	1	1	1
1726.28432	171.13464583333334	Stimulus/S  8	8	43157108	1	1	1
1897.321	171.13464583333334	Stimulus/S  2	2	47433025	1	1	1
1897.78436	171.13464583333334	Stimulus/S  1	1	47444609	1	1	1
1897.80436	171.13464583333334	Stimulus/S  4	4	47445109	1	1	1
1897.82436	171.13464583333334	Stimulus/S  4	4	47445609	1	1	1
1897.84436	171.13464583333334	Stimulus/S  8	8	47446109	1	1	1
1897.86436	171.13464583333334	Stimulus/S  8	8	47446609	1	1	1
2068.901	171.13464583333334	Stimulus/S  2	2	51722525	1	1	1
2069.38236	171.13464583333334	Stimulus/S  1	1	51734559	3	1	1
2069.40236	171.13464583333334	Stimulus/S  4	4	51735059	3	1	1
2069.42236	171.13464583333334	Stimulus/S  8	8	51735559	3	1	1
2069.44236	171.13464583333334	Stimulus/S  8	8	51736059	3	1	1
2069.46236	171.13464583333334	Stimulus/S  8	8	51736559	3	1	1
2240.49904	171.13464583333334	Stimulus/S  2	2	56012476	3	1	1
2240.9704	171.13464583333334	Stimulus/S  1	1	56024260	3	1	1
2240.9904	171.13464583333334	Stimulus/S  4	4	56024760	3	1	1
2241.0104	171.13464583333334	Stimulus/S  8	8	56025260	3	1	1
2241.0304	171.13464583333334	Stimulus/S  8	8	56025760	3	1	1
2241.0504	171.13464583333334	Stimulus/S  8	8	56026260	3	1	1
2412.08704	171.13464583333334	Stimulus/S  2	2	60302176	3	1	1
2412.5544	171.13464583333334	Stimulus/S  1	1	60313860	3	1	1
2412.5744	171.13464583333334	Stimulus/S  4	4	60314360	3	1	1
2412.5944	171.13464583333334	Stimulus/S  8	8	60314860	3	1	1
2412.6144	171.13464583333334	Stimulus/S  8	8	60315360	3	1	1
2412.6344	171.13464583333334	Stimulus/S  8	8	60315860	3	1	1
2583.67104	171.13464583333334	Stimulus/S  2	2	64591776	3	1	1
2584.1564	171.13464583333334	Stimulus/S  1	1	64603910	3	1	1
2584.1764	171.13464583333334	Stimulus/S  4	4	64604410	3	1	1
2584.1964	171.13464583333334	Stimulus/S  8	8	64604910	3	1	1
2584.2164	171.13464583333334	Stimulus/S  8	8	64605410	3	1	1
2584.2364	171.13464583333334	Stimulus/S  8	8	64605910	3	1	1
2755.27304	171.13464583333334	Stimulus/S  2	2	68881826	3	1	1
2755.7544	171.13464583333334	Stimulus/S  1	1	68893860	3	0	1
2755.7744	171.13464583333334	Stimulus/S  4	4	68894360	3	0	1
2755.7944	171.13464583333334	Stimulus/S  8	8	68894860	3	0	1
2755.8144	171.13464583333334	Stimulus/S  8	8	68895360	3	0	1
2755.8344	171.13464583333334	Stimulus/S  4	4	68895860	3	0	1
2926.87104	171.13464583333334	Stimulus/S  2	2	73171776	3	0	1
2927.3684	171.13464583333334	Stimulus/S  1	1	73184210	3	0	1
2927.3884	171.13464583333334	Stimulus/S  4	4	73184710	3	0	1
2927.4084	171.13464583333334	Stimulus/S  8	8	73185210	3	0	1
2927.4284	171.13464583333334	Stimulus/S  8	8	73185710	3	0	1
2927.4484	171.13464583333334	Stimulus/S  4	4	73186210	3	0	1
3098.48504	171.13464583333334	Stimulus/S  2	2	77462126	3	0	1
3098.9604	171.13464583333334	Stimulus/S  1	1	77474010	3	0	1
3098.9804	171.13464583333334	Stimulus/S  4	4	77474510	3	0	1
3099.0004	171.13464583333334	Stimulus/S  8	8	77475010	3	0	1
3099.0204	171.13464583333334	Stimulus/S  8	8	77475510	3	0	1
3099.0404	171.13464583333334	Stimulus/S  4	4	77476010	3	0	1
3270.07704	171.13464583333334	Stimulus/S  2	2	81751926	3	0	1
3270.5544	171.13464583333334	Stimulus/S  1	1	81763860	3	0	1
3270.5744	171.13464583333334	Stimulus/S  4	4	81764360	3	0	1
3270.5944	171.13464583333334	Stimulus/S  8	8	81764860	3	0	1
3270.6144	171.13464583333334	Stimulus/S  8	8	81765360	3	0	1
3270.6344	171.13464583333334	Stimulus/S  4	4	81765860	3	0	1
3441.67104	171.13464583333334	Stimulus/S  2	2	86041776	3	0	1
3442.1424	171.13464583333334	Stimulus/S  1	1	86053560	1	0	1
3442.1624	171.13464583333334	Stimulus/S  4	4	86054060	1	0	1
3442.1824	171.13464583333334	Stimulus/S  4	4	86054560	1	0	1
3442.2024	171.13464583333334	Stimulus/S  8	8	86055060	1	0	1
3442.2224	171.13464583333334	Stimulus/S  4	4	86055560	1	0	1
3613.259	171.13464583333334	Stimulus/S  2	2	90331475	1	0	1
3613.75036	171.13464583333334	Stimulus/S  1	1	90343759	1	0	1
3613.77036	171.13464583333334	Stimulus/S  4	4	90344259	1	0	1
3613.79036	171.13464583333334	Stimulus/S  4	4	90344759	1	0	1
3613.81036	171.13464583333334	Stimulus/S  8	8	90345259	1	0	1
3613.83036	171.13464583333334	Stimulus/S  4	4	90345759	1	0	1
3784.867	171.13464583333334	Stimulus/S  2	2	94621675	1	0	1
3785.33836	171.13464583333334	Stimulus/S  1	1	94633459	1	0	1
3785.35836	171.13464583333334	Stimulus/S  4	4	94633959	1	0	1
3785.37836	171.13464583333334	Stimulus/S  4	4	94634459	1	0	1
3785.39836	171.13464583333334	Stimulus/S  8	8	94634959	1	0	1
3785.41836	171.13464583333334	Stimulus/S  4	4	94635459	1	0	1
3956.455	171.13464583333334	Stimulus/S  2	2	98911375	1	0	1
3956.94836	171.13464583333334	Stimulus/S  1	1	98923709	1	0	1
3956.96836	171.13464583333334	Stimulus/S  4	4	98924209	1	0	1
3956.98836	171.13464583333334	Stimulus/S  4	4	98924709	1	0	1
3957.00836	171.13464583333334	Stimulus/S  8	8	98925209	1	0	1
3957.02836	171.13464583333334	Stimulus/S  4	4	98925709	1	0	1
4128.06496	171.13464583333334	Stimulus/S  2	2	103201624	1	0	1
4128.55632	171.13464583333334	Stimulus/S  1	1	103213908	2	0	1
4128.57632	171.13464583333334	Stimulus/S  4	4	103214408	2	0	1
4128.59632	171.13464583333334	Stimulus/S  8	8	103214908	2	0	1
4128.61632	171.13464583333334	Stimulus/S  4	4	103215408	2	0	1
4128.63632	171.13464583333334	Stimulus/S  4	4	103215908	2	0	1
4299.67296	171.13464583333334	Stimulus/S  2	2	107491824	2	0	1
4300.16232	171.13464583333334	Stimulus/S  1	1	107504058	2	0	1
4300.18232	171.13464583333334	Stimulus/S  4	4	107504558	2	0	1
4300.20232	171.13464583333334	Stimulus/S  8	8	107505058	2	0	1
4300.22232	171.13464583333334	Stimulus/S  4	4	107505558	2	0	1
4300.24232	171.13464583333334	Stimulus/S  4	4	107506058	2	0	1
4471.27892	171.13464583333334	Stimulus/S  2	2	111781973	2	0	1
4471.77628	171.13464583333334	Stimulus/S  1	1	111794407	2	0	1
4471.79628	171.13464583333334	Stimulus/S  4	4	111794907	2	0	1
4471.81628	171.13464583333334	Stimulus/S  8	8	111795407	2	0	1
4471.83628	171.13464583333334	Stimulus/S  4	4	111795907	2	0	1
4471.85632	171.13464583333334	Stimulus/S  4	4	111796408	2	0	1
4642.89292	171.13464583333334	Stimulus/S  2	2	116072323	2	0	1
4643.38228	171.13464583333334	Stimulus/S  1	1	116084557	2	0	1
4643.40228	171.13464583333334	Stimulus/S  4	4	116085057	2	0	1
4643.42228	171.13464583333334	Stimulus/S  8	8	116085557	2	0	1
4643.44228	171.13464583333334	Stimulus/S  4	4	116086057	2	0	1
4643.46228	171.13464583333334	Stimulus/S  4	4	116086557	2	0	1
4814.49888	171.13464583333334	Stimulus/S  2	2	120362472	2	0	1
4814.98424	171.13464583333334	Stimulus/S  1	1	120374606	4	0	1
4815.00424	171.13464583333334	Stimulus/S  8	8	120375106	4	0	1
4815.02424	171.13464583333334	Stimulus/S  4	4	120375606	4	0	1
4815.04424	171.13464583333334	Stimulus/S  4	4	120376106	4	0	1
4815.06424	171.13464583333334	Stimulus/S  4	4	120376606	4	0	1
4986.10088	171.13464583333334	Stimulus/S  2	2	124652522	4	0	1
4986.59624	171.13464583333334	Stimulus/S  1	1	124664906	4	0	1
4986.61624	171.13464583333334	Stimulus/S  8	8	124665406	4	0	1
4986.63624	171.13464583333334	Stimulus/S  4	4	124665906	4	0	1
4986.65624	171.13464583333334	Stimulus/S  4	4	124666406	4	0	1
4986.67624	171.13464583333334	Stimulus/S  4	4	124666906	4	0	1
5157.71284	171.13464583333334	Stimulus/S  2	2	128942821	4	0	1
5158.1822	171.13464583333334	Stimulus/S  1	1	128954555	4	0	1
5158.2022	171.13464583333334	Stimulus/S  8	8	128955055	4	0	1
5158.2222	171.13464583333334	Stimulus/S  4	4	128955555	4	0	1
5158.2422	171.13464583333334	Stimulus/S  4	4	128956055	4	0	1
5158.2622	171.13464583333334	Stimulus/S  4	4	128956555	4	0	1
5329.29884	171.13464583333334	Stimulus/S  2	2	133232471	4	0	1
5329.8002	171.13464583333334	Stimulus/S  1	1	133245005	4	0	1
5329.8202	171.13464583333334	Stimulus/S  8	8	133245505	4	0	1
5329.8402	171.13464583333334	Stimulus/S  4	4	133246005	4	0	1
5329.8602	171.13464583333334	Stimulus/S  4	4	133246505	4	0	1
5329.8802	171.13464583333334	Stimulus/S  4	4	133247005	4	0	1
5500.9168	171.13464583333334	Stimulus/S  2	2	137522920	4	0	1
